code,ex_date,cash_ps
sz.000514,2026-06-29,0.01
sz.000516,2016-05-19,0.05
sz.000516,2017-07-14,0.03
sz.000516,2019-06-28,0.086781
sz.000517,2015-06-02,0.1
sz.000517,2015-09-11,0.05
sz.000517,2016-04-20,0.03
sz.000517,2018-06-22,0.02
sz.000517,2020-06-05,0.1
sz.000517,2021-05-19,0.035
sz.000517,2022-06-02,0.16
sz.000517,2023-07-20,0.32
sz.000517,2024-08-27,0.32
sz.000519,2015-07-02,0.06
sz.000519,2019-06-20,0.041
sz.000519,2020-05-28,0.045
sz.000519,2022-07-06,0.05
sz.000519,2023-06-21,0.055
sz.000519,2024-06-28,0.055
sz.000519,2026-06-25,0.025
sz.000521,2015-06-10,0.06
sz.000521,2016-05-16,0.06
sz.000521,2017-06-07,0.06
sz.000521,2018-07-04,0.06
sz.000521,2019-06-24,0.06
sz.000521,2020-06-18,0.05
sz.000521,2021-06-11,0.05
sz.000521,2022-06-24,0.05
sz.000521,2023-06-16,0.09
sz.000521,2024-06-13,0.3
sz.000521,2025-06-11,0.33
sz.000521,2026-06-23,0.21
sz.000523,2015-06-30,0.02
sz.000523,2016-08-05,0.02
sz.000523,2017-08-28,0.02
sz.000523,2018-08-24,0.02
sz.000523,2019-08-28,0.02
sz.000523,2020-08-24,0.02
sz.000524,2016-06-20,0.037
sz.000524,2018-07-02,0.273
sz.000524,2019-06-27,0.225
sz.000524,2020-07-01,0.119
sz.000524,2025-06-19,0.08
sz.000524,2026-06-18,0.051
sz.000525,2015-05-21,0.15
sz.000525,2016-06-08,0.5
sz.000525,2017-07-07,0.3
sz.000525,2018-07-06,0.5
sz.000525,2019-07-19,0.15
sz.000528,2015-06-12,0.15
sz.000528,2016-06-17,0.1
sz.000528,2017-06-21,0.1
sz.000528,2018-06-15,0.15
sz.000528,2019-05-28,0.15
sz.000528,2020-06-18,0.15
sz.000528,2021-06-18,0.28
sz.000528,2022-07-08,0.16
sz.000528,2023-06-21,0.1
sz.000528,2024-06-20,0.198677
sz.000528,2025-06-26,0.273
sz.000528,2026-06-04,0.324981
sz.000529,2017-06-07,0.045
sz.000529,2018-06-29,0.068
sz.000529,2019-06-13,0.07
sz.000529,2020-07-07,0.1
sz.000529,2021-07-06,0.11
sz.000529,2022-07-27,0.15
sz.000529,2023-06-29,0.15
sz.000529,2024-07-04,0.15
sz.000529,2025-06-27,0.12
sz.000529,2026-06-26,0.12
sz.000530,2015-06-25,0.15
sz.000530,2016-05-03,0.1
sz.000530,2017-06-12,0.1
sz.000530,2018-07-12,0.050028
sz.000530,2019-07-15,0.05
sz.000530,2020-07-10,0.03
sz.000530,2021-07-08,0.01
sz.000530,2022-07-08,0.01
sz.000530,2023-07-07,0.01
sz.000530,2024-07-12,0.03
sz.000530,2025-07-11,0.05
sz.000530,2026-07-10,0.05
sz.000531,2015-05-29,0.22
sz.000531,2016-06-23,0.15
sz.000531,2017-06-26,0.25
sz.000531,2018-06-27,0.1
sz.000531,2019-06-17,0.21
sz.000531,2020-07-07,0.1
sz.000531,2021-06-21,0.25
sz.000531,2022-06-21,0.18
sz.000531,2023-06-26,0.07
sz.000531,2024-07-12,0.1
sz.000531,2025-06-19,0.08
sz.000531,2025-12-31,0.06
sz.000531,2026-06-30,0.05
sz.000532,2015-06-17,0.03
sz.000532,2016-06-21,0.03
sz.000532,2017-07-03,0.06
sz.000532,2018-07-12,0.03
sz.000532,2019-06-20,0.03
sz.000532,2020-06-12,0.03
sz.000532,2021-06-11,0.06
sz.000532,2022-06-10,0.06
sz.000532,2023-06-08,0.06
sz.000532,2024-06-07,0.065
sz.000532,2025-06-13,0.06
sz.000532,2026-07-02,0.1
sz.000533,2015-07-03,0.05
sz.000533,2017-07-07,0.05
sz.000533,2018-07-05,0.015
sz.000534,2015-05-19,0.05
sz.000534,2016-06-08,0.05
sz.000534,2017-06-22,0.05
sz.000534,2018-07-20,0.05
sz.000534,2019-07-16,0.05
sz.000534,2020-08-27,0.05
sz.000534,2021-08-27,0.06
sz.000534,2022-08-29,0.05
sz.000534,2023-08-29,0.05
sz.000534,2024-08-27,0.12
sz.000534,2025-08-14,0.05
sz.000536,2017-05-31,0.1
sz.000536,2017-10-23,0.1
sz.000536,2018-05-22,0.1
sz.000537,2017-07-07,0.06
sz.000537,2018-06-07,0.13
sz.000537,2019-07-09,0.13
sz.000537,2020-07-10,0.3
sz.000537,2021-07-13,0.25
sz.000537,2022-07-05,0.1
sz.000537,2023-06-06,0.1
sz.000537,2024-07-09,0.18
sz.000537,2025-06-25,0.2
sz.000537,2025-10-28,0.045
sz.000537,2026-06-26,0.12
sz.000538,2015-07-22,0.5
sz.000538,2016-06-15,0.6
sz.000538,2017-07-18,0.8
sz.000538,2018-07-06,1.5
sz.000538,2019-06-05,2.000125
sz.000538,2020-06-05,3.0
sz.000538,2021-06-07,3.9
sz.000538,2022-05-05,1.6
sz.000538,2023-05-19,1.52
sz.000538,2024-05-10,2.077
sz.000538,2025-04-30,1.185
sz.000538,2026-04-30,1.583
sz.000539,2015-06-26,0.2
sz.000539,2016-06-28,0.23
sz.000539,2017-06-28,0.08
sz.000539,2018-06-27,0.08
sz.000539,2019-07-01,0.06
sz.000539,2020-06-24,0.12
sz.000539,2021-06-24,0.12
sz.000539,2024-06-14,0.02
sz.000539,2025-06-26,0.02
sz.000539,2026-07-21,0.02
sz.000541,2015-06-12,0.22
sz.000541,2016-05-13,0.0125
sz.000541,2017-06-08,0.42
sz.000541,2018-05-11,0.329
sz.000541,2019-05-13,0.156
sz.000541,2020-06-10,0.185
sz.000541,2021-07-16,0.1
sz.000541,2022-06-21,0.1
sz.000541,2023-07-04,0.1
sz.000541,2024-07-08,0.12
sz.000541,2025-07-09,0.12
sz.000541,2026-06-30,0.05
sz.000543,2015-07-29,0.18
sz.000543,2015-11-20,0.023
sz.000543,2016-06-28,0.3
sz.000543,2017-06-28,0.05
sz.000543,2018-06-11,0.01
sz.000543,2019-05-31,0.044
sz.000543,2020-07-07,0.119
sz.000543,2021-05-28,0.076
sz.000543,2023-06-20,0.048
sz.000543,2024-05-30,0.221
sz.000543,2025-06-25,0.319
sz.000543,2026-07-16,0.379
sz.000544,2015-05-18,0.036
sz.000544,2016-06-22,0.04
sz.000544,2017-06-13,0.05
sz.000544,2018-05-29,0.35
sz.000544,2019-06-18,0.25
sz.000544,2020-05-18,0.25
sz.000544,2021-05-25,0.25
sz.000544,2022-05-31,0.25
sz.000544,2023-06-13,0.15
sz.000544,2024-06-18,0.18
sz.000544,2025-06-05,0.26
sz.000544,2026-06-18,0.27
sz.000545,2016-05-31,0.03
sz.000545,2017-03-15,0.03
sz.000545,2018-05-31,0.05
sz.000545,2020-07-22,0.02
sz.000546,2017-06-06,0.5
sz.000546,2018-06-14,0.05
sz.000546,2019-07-17,0.05
sz.000546,2020-07-02,0.08
sz.000546,2021-07-09,0.06
sz.000546,2022-06-16,0.02
sz.000547,2016-06-08,0.045
sz.000547,2017-06-19,0.055
sz.000547,2020-06-30,0.088
sz.000547,2021-07-08,0.035
sz.000547,2022-07-01,0.024
sz.000547,2023-06-30,0.035114
sz.000548,2015-06-30,0.05
sz.000548,2017-07-06,0.05
sz.000548,2018-06-28,0.05
sz.000548,2019-05-29,0.02
sz.000548,2021-06-09,0.02
sz.000548,2022-07-13,0.02
sz.000548,2023-06-14,0.02
sz.000548,2024-06-13,0.09
sz.000548,2025-06-13,0.05
sz.000548,2026-06-22,0.03
sz.000550,2015-07-23,0.97
sz.000550,2016-07-22,1.03
sz.000550,2017-07-25,0.61
sz.000550,2018-07-24,0.32
sz.000550,2019-07-17,0.04
sz.000550,2020-07-22,0.07
sz.000550,2021-07-16,3.476
sz.000550,2022-07-18,0.266
sz.000550,2023-07-21,0.424
sz.000550,2024-07-19,0.684
sz.000550,2025-08-20,0.71914
sz.000550,2026-07-14,0.55581
sz.000551,2015-06-11,0.1
sz.000551,2018-06-15,0.1
sz.000551,2021-06-15,0.1
sz.000551,2023-07-28,0.07
sz.000551,2024-07-04,0.07
sz.000551,2025-07-04,0.1
sz.000551,2026-07-03,0.06
sz.000552,2015-06-11,0.03
sz.000552,2016-05-12,0.04
sz.000552,2017-06-08,0.02
sz.000552,2018-04-27,0.1
sz.000552,2019-06-12,0.1
sz.000552,2020-05-28,0.1
sz.000552,2021-06-03,0.1
sz.000552,2021-10-12,0.1
sz.000552,2022-04-11,0.05
sz.000552,2023-07-04,0.14
sz.000552,2024-06-21,0.1
sz.000552,2025-07-10,0.068
sz.000553,2015-04-27,0.1
sz.000553,2016-06-15,0.025
sz.000553,2018-08-15,0.063
sz.000553,2019-07-24,0.097
sz.000553,2020-06-30,0.012
sz.000553,2021-07-09,0.016
sz.000553,2022-06-07,0.008
sz.000553,2023-06-06,0.027
sz.000554,2015-07-06,0.01
sz.000554,2018-08-03,0.01
sz.000554,2021-07-27,0.01
sz.000554,2023-07-27,0.015
sz.000554,2024-06-26,0.023
sz.000554,2024-09-24,0.02
sz.000554,2025-06-25,0.084
sz.000554,2025-10-24,0.062
sz.000554,2026-08-07,0.085596
sz.000555,2015-06-11,0.06
sz.000555,2016-05-10,0.04
sz.000555,2017-05-23,0.026
sz.000555,2018-05-29,0.032
sz.000555,2019-06-11,0.035
sz.000555,2020-06-09,0.039
sz.000555,2021-06-15,0.049989
sz.000555,2022-06-13,0.040313
sz.000555,2023-06-14,0.032
sz.000555,2024-06-14,0.032052
sz.000555,2026-05-22,0.01
sz.000557,2025-07-11,0.05
sz.000557,2026-07-15,0.02
sz.000558,2015-06-01,0.021
sz.000559,2015-04-29,0.3
sz.000559,2016-05-04,0.25
sz.000559,2017-05-11,0.1
sz.000559,2018-05-09,0.2
sz.000559,2019-05-17,0.2
sz.000559,2020-05-28,0.06
sz.000559,2021-07-08,0.2
sz.000559,2022-06-02,0.18
sz.000559,2023-05-16,0.27
sz.000559,2024-06-18,0.15
sz.000559,2025-06-10,0.18
sz.000559,2026-05-19,0.2
sz.000560,2015-06-19,0.03
sz.000560,2016-07-13,0.005
sz.000560,2017-07-27,0.014
sz.000560,2018-06-27,0.01
sz.000560,2019-06-19,0.07
sz.000560,2020-08-07,0.07
sz.000560,2021-06-25,0.013
sz.000560,2022-07-07,0.008
sz.000560,2025-07-03,0.0043
sz.000561,2024-10-22,0.01
sz.000563,2015-06-25,0.03
sz.000563,2016-04-06,0.03
sz.000563,2017-05-17,0.02
sz.000563,2018-05-23,0.02
sz.000563,2019-06-21,0.02
sz.000563,2020-06-19,0.03
sz.000563,2021-06-22,0.03
sz.000563,2022-05-31,0.03
sz.000563,2023-06-09,0.03
sz.000563,2024-05-28,0.07
sz.000563,2024-10-23,0.01
sz.000563,2024-12-13,0.03
sz.000563,2025-06-04,0.05
sz.000563,2025-10-22,0.01
sz.000563,2025-12-16,0.02
sz.000563,2026-04-28,0.06
sz.000564,2015-06-15,0.03
sz.000564,2017-07-17,0.022
sz.000564,2018-07-13,0.01
sz.000565,2015-07-16,0.05
sz.000565,2015-08-31,0.08
sz.000565,2016-07-15,0.01
sz.000565,2017-04-28,0.05
sz.000565,2018-06-22,0.02
sz.000565,2019-05-30,0.013
sz.000565,2020-06-19,0.015
sz.000565,2021-05-25,0.025
sz.000565,2022-05-10,0.025
sz.000565,2023-06-07,0.015
sz.000565,2024-06-07,0.015
sz.000565,2025-07-04,0.015
sz.000565,2026-07-06,0.015
sz.000566,2015-06-29,0.03
sz.000566,2017-07-07,0.15
sz.000566,2018-08-15,0.1
sz.000567,2019-06-13,0.048
sz.000567,2022-05-30,0.447
sz.000567,2023-06-14,0.6145
sz.000567,2024-06-14,0.425
sz.000568,2015-08-21,0.8
sz.000568,2016-08-12,0.8
sz.000568,2017-06-19,0.96
sz.000568,2018-07-16,1.25
sz.000568,2019-08-22,1.55
sz.000568,2020-08-24,1.59
sz.000568,2021-08-20,2.051
sz.000568,2022-08-26,3.244
sz.000568,2023-08-28,4.225
sz.000568,2024-08-23,5.400078
sz.000568,2025-01-24,1.358
sz.000568,2025-08-08,4.592
sz.000568,2026-01-30,1.358
sz.000568,2026-08-28,4.417121
sz.000570,2015-06-25,0.02
sz.000570,2016-06-23,0.023
sz.000570,2017-06-23,0.03
sz.000570,2018-06-15,0.03
sz.000570,2019-06-19,0.025
sz.000570,2022-06-15,0.026
sz.000570,2023-06-29,0.01
sz.000570,2024-05-22,0.047
sz.000570,2025-05-21,0.01
sz.000570,2026-05-20,0.022
sz.000571,2016-07-21,0.03
sz.000571,2017-08-21,0.03
sz.000572,2016-06-27,0.05
sz.000573,2017-06-09,0.1
sz.000573,2019-06-21,0.06
sz.000573,2020-06-09,0.1
sz.000573,2021-06-08,0.06
sz.000573,2022-06-08,0.1
sz.000573,2023-06-20,0.08
sz.000573,2024-06-19,0.06
sz.000573,2025-06-12,0.05
sz.000573,2026-06-15,0.05
sz.000576,2021-06-04,0.198205
sz.000581,2015-06-26,0.4
sz.000581,2016-07-14,0.5
sz.000581,2017-07-05,0.6
sz.000581,2018-07-18,1.2
sz.000581,2019-06-26,1.2
sz.000581,2020-06-24,1.1
sz.000581,2021-06-09,1.5
sz.000581,2022-06-10,1.6
sz.000581,2023-06-30,0.1
sz.000581,2024-06-20,1.0
sz.000581,2024-10-15,0.22
sz.000581,2025-06-18,0.9
sz.000581,2025-10-15,0.1
sz.000581,2026-07-15,0.7
sz.000582,2015-05-11,0.072
sz.000582,2016-06-06,0.062
sz.000582,2017-05-22,0.139
sz.000582,2018-05-04,0.115
sz.000582,2019-06-10,0.11421
sz.000582,2020-06-16,0.177
sz.000582,2021-06-01,0.186086
sz.000582,2022-05-20,0.184
sz.000582,2023-05-17,0.173
sz.000582,2024-06-06,0.195278
sz.000582,2024-11-22,0.151
sz.000582,2025-05-28,0.047
sz.000582,2025-10-22,0.081
sz.000582,2026-05-27,0.08
sz.000589,2015-09-15,0.04
sz.000589,2020-07-09,0.04
sz.000589,2021-06-11,0.15
sz.000589,2022-04-12,0.1
sz.000589,2023-06-08,0.2
sz.000589,2024-05-29,0.2
sz.000589,2025-07-07,0.13
sz.000589,2025-12-05,0.04
sz.000589,2026-06-15,0.09
sz.000591,2017-06-05,0.052
sz.000591,2018-06-06,0.073
sz.000591,2019-06-18,0.104
sz.000591,2020-07-06,0.11
sz.000591,2021-07-21,0.124
sz.000591,2022-10-26,0.109
sz.000591,2023-06-28,0.128
sz.000591,2024-07-05,0.145839
sz.000591,2025-01-06,0.056949
sz.000591,2025-07-11,0.055989
sz.000591,2026-01-08,0.063124
sz.000591,2026-07-08,0.013033
sz.000593,2015-06-08,0.02
sz.000596,2015-07-13,0.2
sz.000596,2016-06-27,0.1
sz.000596,2017-06-29,0.6
sz.000596,2018-06-07,1.0
sz.000596,2019-06-21,1.5
sz.000596,2020-07-09,1.5
sz.000596,2021-06-09,1.5
sz.000596,2022-06-13,2.2
sz.000596,2023-07-13,3.0
sz.000596,2024-06-20,4.5
sz.000596,2025-01-24,1.0
sz.000596,2025-06-26,5.0
sz.000596,2026-02-10,1.0
sz.000596,2026-07-17,3.4
sz.000597,2021-05-27,0.008
sz.000597,2022-05-27,0.014
sz.000597,2023-05-16,0.1
sz.000597,2024-05-23,0.1
sz.000597,2025-06-23,0.1
sz.000597,2026-06-23,0.055
sz.000598,2015-05-15,0.025
sz.000598,2016-04-15,0.0415
sz.000598,2017-05-17,0.0585
sz.000598,2018-06-29,0.078
sz.000598,2019-05-17,0.066
sz.000598,2020-06-16,0.09
sz.000598,2021-07-06,0.1
sz.000598,2022-07-11,0.102
sz.000598,2023-06-28,0.112
sz.000598,2024-06-26,0.17
sz.000598,2025-06-19,0.187
sz.000598,2026-07-14,0.2352
sz.000599,2015-08-13,0.01
sz.000599,2016-06-30,0.01
sz.000599,2017-08-16,0.02
sz.000599,2018-08-20,0.02
sz.000599,2019-08-13,0.010086
sz.000599,2020-07-15,0.010076
sz.000599,2021-06-24,0.010067
sz.000599,2022-07-15,0.01
sz.000600,2015-06-19,0.25
sz.000600,2016-05-12,0.45
sz.000600,2017-05-26,0.4
sz.000600,2018-05-16,0.08
sz.000600,2019-06-05,0.1
sz.000600,2020-05-15,0.12
sz.000600,2021-05-21,0.17
sz.000600,2023-06-29,0.03
sz.000600,2024-06-26,0.08
sz.000600,2025-06-18,0.13
sz.000600,2026-01-07,0.1
sz.000600,2026-06-03,0.22
sz.000601,2015-08-07,0.1
sz.000601,2016-07-15,0.15
sz.000601,2017-07-20,0.2
sz.000601,2018-08-17,0.22
sz.000601,2019-08-09,0.15
sz.000601,2020-08-28,0.25
sz.000601,2021-08-27,0.05
sz.000601,2022-08-29,0.05
sz.000601,2025-03-13,0.2
sz.000601,2026-08-21,0.05
sz.000603,2017-04-13,0.5
sz.000603,2020-05-22,0.1
sz.000603,2024-07-11,0.075139
sz.000603,2025-06-17,0.1
sz.000603,2026-06-09,0.12
sz.000605,2018-07-11,0.05
sz.000605,2019-07-18,0.02
sz.000605,2020-06-16,0.02
sz.000605,2021-07-16,0.02
sz.000605,2022-07-14,0.02
sz.000605,2023-07-05,0.02
sz.000605,2024-07-09,0.02
sz.000605,2025-06-25,0.02
sz.000605,2026-06-29,0.012
sz.000607,2017-07-20,0.022
sz.000607,2018-07-11,0.015
sz.000607,2019-07-22,0.011
sz.000607,2024-06-21,0.029
sz.000608,2018-06-11,0.03
sz.000609,2017-09-20,0.099983
sz.000610,2017-06-09,0.02
sz.000610,2019-05-29,0.023
sz.000610,2021-05-31,0.012
sz.000612,2016-09-26,0.252232
sz.000612,2018-06-14,0.05
sz.000612,2020-05-27,0.01
sz.000612,2021-04-21,0.05
sz.000612,2022-06-28,0.09
sz.000612,2023-06-27,0.07
sz.000612,2024-06-19,0.14
sz.000612,2025-05-27,0.13
sz.000612,2026-05-26,0.325
sz.000615,2016-07-05,0.1
sz.000615,2017-05-26,0.04
sz.000615,2018-06-11,0.050093
sz.000617,2018-07-03,0.228
sz.000617,2019-07-03,0.241
sz.000617,2020-07-09,0.259
sz.000617,2021-07-06,0.187
sz.000617,2022-07-07,0.132
sz.000617,2023-07-11,0.117
sz.000617,2024-07-11,0.117
sz.000617,2025-01-08,0.06
sz.000617,2025-07-03,0.057
sz.000617,2026-01-07,0.055
sz.000617,2026-06-24,0.047
sz.000619,2015-06-15,0.1
sz.000619,2016-06-17,0.1
sz.000619,2017-06-20,0.1
sz.000619,2020-06-17,0.03
sz.000619,2021-06-11,0.05
sz.000620,2016-07-07,0.1
sz.000620,2017-07-14,0.1
sz.000620,2018-07-11,0.1
sz.000620,2019-07-15,0.2
sz.000623,2015-06-17,0.2
sz.000623,2016-06-16,0.3
sz.000623,2017-06-19,0.3
sz.000623,2018-06-22,0.3
sz.000623,2019-06-19,0.2
sz.000623,2020-07-13,0.2
sz.000623,2021-07-09,0.2
sz.000623,2022-06-16,0.3
sz.000623,2023-07-07,0.3
sz.000623,2024-07-09,0.6
sz.000623,2024-11-08,0.2
sz.000623,2025-07-09,0.3
sz.000623,2025-10-22,0.2
sz.000623,2026-07-08,0.3
sz.000625,2015-06-26,0.25
sz.000625,2016-06-28,0.64
sz.000625,2017-06-07,0.642
sz.000625,2018-07-06,0.446
sz.000625,2019-07-26,0.018
sz.000625,2021-07-01,0.306
sz.000625,2022-06-27,0.233
sz.000625,2023-07-12,0.236
sz.000625,2024-05-24,0.343
sz.000625,2025-07-23,0.295
sz.000625,2025-11-28,0.05
sz.000625,2026-07-16,0.116823
sz.000626,2016-10-21,0.333
sz.000626,2017-10-18,0.16
sz.000628,2021-07-08,0.117
sz.000628,2022-07-21,0.03
sz.000628,2023-06-06,0.025
sz.000628,2024-08-23,0.152
sz.000628,2025-07-31,0.055
sz.000628,2026-07-24,0.1
sz.000630,2015-06-02,0.05
sz.000630,2015-09-24,0.06
sz.000630,2018-06-15,0.02
sz.000630,2019-05-30,0.03
sz.000630,2020-06-22,0.01
sz.000630,2021-05-31,0.04
sz.000630,2022-05-23,0.1
sz.000630,2023-06-02,0.05
sz.000630,2024-06-07,0.079213
sz.000630,2025-06-23,0.1
sz.000630,2025-11-24,0.05
sz.000630,2026-06-08,0.05
sz.000631,2015-04-30,0.1
sz.000631,2016-05-10,0.1
sz.000631,2017-04-28,0.1
sz.000631,2018-05-11,0.31
sz.000631,2019-04-30,0.2
sz.000631,2020-04-27,0.019
sz.000631,2023-05-17,0.275
sz.000631,2024-07-05,0.1
sz.000631,2026-05-27,0.015
sz.000635,2015-06-11,0.02
sz.000635,2016-06-17,0.03
sz.000635,2018-10-16,1.2
sz.000635,2019-05-23,0.08
sz.000635,2020-05-20,0.15
sz.000635,2021-06-23,0.14
sz.000636,2015-07-13,0.02
sz.000636,2016-06-13,0.03
sz.000636,2017-05-26,0.02
sz.000636,2018-06-08,0.07
sz.000636,2019-05-21,0.3
sz.000636,2021-06-25,0.05
sz.000636,2022-07-20,0.116
sz.000636,2022-11-18,0.114438
sz.000636,2023-06-21,0.1
sz.000636,2024-07-05,0.05
sz.000636,2025-07-11,0.15
sz.000636,2026-07-10,0.1
sz.000637,2015-06-26,0.09
sz.000637,2016-06-23,0.13
sz.000637,2017-06-12,0.1
sz.000637,2018-07-06,0.15
sz.000637,2019-07-10,0.06
sz.000637,2020-07-10,0.1
sz.000637,2023-07-21,0.03
sz.000639,2015-04-27,0.03
sz.000639,2016-05-13,0.11
sz.000639,2017-06-28,0.09
sz.000639,2018-07-16,0.108
sz.000639,2019-07-17,0.08
sz.000650,2015-05-26,0.03
sz.000650,2017-06-16,0.1
sz.000650,2018-06-22,0.1
sz.000650,2019-06-13,0.1
sz.000650,2020-05-29,0.1
sz.000650,2021-05-31,0.2
sz.000650,2022-05-27,0.1
sz.000650,2023-06-08,0.2
sz.000650,2024-07-08,0.2
sz.000650,2025-06-17,0.15
sz.000650,2026-07-17,0.151815
sz.000651,2015-07-03,3.0
sz.000651,2016-07-07,1.5
sz.000651,2017-07-05,1.8
sz.000651,2019-02-25,0.6
sz.000651,2019-08-06,1.5
sz.000651,2020-06-11,1.2
sz.000651,2020-11-12,1.0
sz.000651,2021-08-23,3.0
sz.000651,2022-04-08,1.0
sz.000651,2022-08-05,2.0
sz.000651,2023-02-27,1.0
sz.000651,2023-08-09,1.0
sz.000651,2024-08-28,2.38
sz.000651,2025-05-15,1.0
sz.000651,2025-08-29,2.0
sz.000651,2026-01-23,1.0
sz.000651,2026-08-27,2.0
sz.000652,2015-07-03,0.01
sz.000652,2016-08-30,0.01
sz.000652,2017-07-06,0.015
sz.000652,2018-06-07,0.035
sz.000652,2019-06-13,0.04
sz.000652,2020-07-07,0.04
sz.000652,2021-07-08,0.01
sz.000652,2022-07-05,0.01
sz.000652,2023-06-28,0.02
sz.000652,2024-07-12,0.04
sz.000652,2025-06-26,0.03
sz.000655,2021-06-04,0.1
sz.000655,2022-06-06,0.05
sz.000655,2023-05-25,0.05
sz.000655,2024-06-21,0.12
sz.000655,2024-09-30,0.02
sz.000655,2024-12-13,0.05
sz.000655,2025-07-23,0.11
sz.000655,2025-10-17,0.05
sz.000655,2025-11-27,0.05
sz.000655,2026-06-25,0.126
sz.000656,2015-04-29,0.15
sz.000656,2016-04-26,0.05
sz.000656,2017-05-26,0.2
sz.000656,2018-07-04,0.25
sz.000656,2019-06-14,0.36
sz.000656,2020-07-03,0.45
sz.000656,2021-07-09,0.45
sz.000657,2022-10-19,0.13
sz.000657,2023-10-17,0.12
sz.000657,2024-05-31,0.13
sz.000657,2025-06-19,0.16
sz.000657,2026-07-06,0.23
sz.000661,2015-04-28,0.5
sz.000661,2016-04-12,0.8
sz.000661,2017-05-10,0.8
sz.000661,2018-05-03,0.8
sz.000661,2019-05-24,0.8
sz.000661,2020-06-09,1.0
sz.000661,2021-05-19,0.8
sz.000661,2022-06-09,0.8
sz.000661,2023-04-28,1.0
sz.000661,2024-04-18,4.5
sz.000661,2025-07-04,2.6
sz.000661,2026-05-25,0.16
sz.000665,2015-07-03,0.08
sz.000665,2016-06-15,0.1
sz.000665,2017-06-15,0.08
sz.000665,2018-05-25,0.08
sz.000665,2019-07-12,0.06
sz.000665,2020-07-17,0.03
sz.000668,2016-07-18,0.02
sz.000668,2018-06-14,0.02
sz.000668,2019-06-28,0.04
sz.000668,2020-07-14,0.06
sz.000668,2026-07-08,0.16
sz.000669,2015-06-26,0.2
sz.000669,2016-07-04,0.15
sz.000669,2017-07-12,0.1
sz.000672,2015-07-14,0.05
sz.000672,2016-06-21,0.03
sz.000672,2017-06-12,0.03
sz.000672,2018-05-29,0.1
sz.000672,2019-05-20,0.4
sz.000672,2020-05-18,0.9
sz.000672,2021-05-31,0.85
sz.000672,2022-05-30,0.8
sz.000672,2023-05-23,0.35
sz.000672,2024-06-07,0.4
sz.000672,2025-05-27,0.63
sz.000672,2026-05-29,0.48
sz.000676,2018-07-03,0.03
sz.000676,2019-07-05,0.03
sz.000676,2020-07-13,0.023005
sz.000679,2015-07-17,0.05
sz.000679,2017-07-11,0.1
sz.000680,2019-07-25,0.02
sz.000680,2021-10-21,0.01
sz.000680,2022-07-15,0.015
sz.000680,2023-06-28,0.076
sz.000680,2024-06-25,0.15
sz.000680,2025-01-08,0.03
sz.000680,2025-07-15,0.06
sz.000680,2025-09-26,0.035
sz.000680,2026-06-09,0.1
sz.000681,2018-06-14,0.042
sz.000681,2019-07-23,0.046
sz.000681,2020-08-19,0.032
sz.000681,2021-06-21,0.021
sz.000681,2022-08-09,0.022
sz.000681,2023-08-07,0.015
sz.000681,2024-08-02,0.021
sz.000681,2024-09-26,0.008
sz.000681,2025-08-15,0.013
sz.000681,2025-09-25,0.011
sz.000681,2026-08-03,0.004
sz.000682,2020-07-03,0.038
sz.000682,2022-07-11,0.06
sz.000682,2023-07-11,0.075
sz.000682,2024-07-09,0.08
sz.000682,2024-12-10,0.037
sz.000682,2025-07-09,0.045
sz.000682,2025-09-10,0.037
sz.000682,2026-07-08,0.05
sz.000683,2015-06-26,0.02
sz.000683,2018-04-04,0.02
sz.000683,2022-05-09,0.1
sz.000683,2023-05-19,0.15
sz.000683,2024-05-30,0.3
sz.000683,2025-06-17,0.3
sz.000683,2026-07-07,0.3
sz.000685,2015-07-07,0.3
sz.000685,2016-06-17,0.3
sz.000685,2017-07-18,0.2
sz.000685,2018-08-24,0.22
sz.000685,2019-07-12,0.139
sz.000685,2020-08-10,0.25
sz.000685,2021-07-19,0.28
sz.000685,2022-07-21,0.3
sz.000685,2023-08-18,0.22
sz.000685,2024-07-25,0.2
sz.000685,2025-07-16,0.082
sz.000685,2026-07-15,0.385
sz.000686,2015-06-03,0.06
sz.000686,2016-06-29,0.2
sz.000686,2017-07-12,0.1
sz.000686,2018-06-13,0.1
sz.000686,2019-06-27,0.1
sz.000686,2020-06-29,0.1
sz.000686,2021-05-31,0.1
sz.000686,2022-05-26,0.1
sz.000686,2023-05-31,0.1
sz.000686,2024-05-22,0.1
sz.000686,2025-01-24,0.05
sz.000686,2025-05-30,0.07
sz.000686,2025-11-12,0.1
sz.000686,2026-05-28,0.15
sz.000688,2018-06-28,0.1
sz.000688,2021-06-30,0.014
sz.000688,2023-07-31,0.035
sz.000688,2024-07-26,0.018
sz.000688,2026-04-24,0.13
sz.000690,2015-04-07,0.3
sz.000690,2016-06-03,0.2
sz.000690,2017-07-12,0.033
sz.000690,2018-06-21,0.03
sz.000690,2019-06-05,0.1
sz.000690,2020-05-21,0.2
sz.000690,2021-03-04,0.3
sz.000690,2022-05-18,0.05
sz.000690,2023-07-04,0.03
sz.000690,2024-05-14,0.3
sz.000690,2025-05-29,0.15
sz.000690,2025-09-17,0.05
sz.000690,2026-05-22,0.2
sz.000692,2017-07-13,0.036
sz.000697,2015-06-02,0.02
sz.000697,2016-05-20,0.015
sz.000698,2017-06-20,0.065
sz.000698,2019-06-25,0.065
