code,entry_date,entry_price,exit_date,exit_price,reason,bars,gross_ret,ret,score,ret5,shrink,gap,priority
sh.603880,2021-12-08,18.8881,2021-12-15,19.8325,TP,6,0.05,0.046913,0.2471,-0.0912,0.5189,0.0,0.2471
sz.002030,2021-12-08,357.7855,2021-12-15,361.9926,TIME,6,0.011759,0.008738,0.229,-0.0786,0.5456,-0.0005,0.229
sh.603895,2021-12-08,29.2696,2021-12-15,30.733,TP,6,0.05,0.046913,0.2216,-0.0868,0.5762,0.0,0.2216
sh.600889,2021-12-08,21.5273,2021-12-15,21.8808,TIME,6,0.01642,0.013392,0.2202,-0.0775,0.5657,0.0033,0.2202
sh.603351,2021-12-08,60.816,2021-12-09,63.8568,TP,2,0.05,0.046913,0.2158,-0.1502,0.686,-0.0043,0.2158
sh.605050,2021-12-09,12.1752,2021-12-09,12.7839,TP,1,0.05,0.046913,0.2879,-0.0888,0.4136,-0.005,0.2879
sh.603089,2021-12-09,18.6885,2021-12-10,19.6229,TP,2,0.05,0.046913,0.2734,-0.113,0.4861,0.0,0.2734
sh.603488,2021-12-09,13.0369,2021-12-15,13.6888,TP,5,0.05,0.046913,0.2681,-0.0804,0.4503,0.0,0.2681
sz.003019,2021-12-09,29.7086,2021-12-16,30.0745,TIME,6,0.012316,0.009295,0.2597,-0.1514,0.5779,0.0007,0.2597
sz.002551,2021-12-09,41.795,2021-12-16,42.3766,TIME,6,0.013917,0.010892,0.2497,-0.0544,0.4574,-0.002,0.2497
sz.002328,2021-12-09,17.8462,2021-12-16,17.8753,TIME,6,0.001634,-0.001369,0.2452,-0.1185,0.5649,0.0033,0.2452
sz.002896,2021-12-09,33.4367,2021-12-14,32.4336,SL,4,-0.03,-0.032947,0.2432,-0.0729,0.5013,0.0073,0.2432
sh.603330,2021-12-09,64.429,2021-12-10,67.6505,TP,2,0.05,0.046912,0.2371,-0.1273,0.5981,0.0075,0.2371
sz.002584,2021-12-10,19.4534,2021-12-14,20.4261,TP,3,0.05,0.046913,0.2922,-0.2082,0.5817,-0.0163,0.2922
sh.603626,2021-12-10,23.6009,2021-12-17,23.2517,TIME,6,-0.014795,-0.01777,0.2773,-0.1958,0.6004,-0.0009,0.2773
sh.600356,2021-12-10,11.8095,2021-12-15,12.4,TP,4,0.05,0.046913,0.2597,-0.1323,0.5491,-0.0093,0.2597
sz.002363,2021-12-10,15.2923,2021-12-17,15.5317,TIME,6,0.015652,0.012625,0.2428,-0.0529,0.4722,0.0035,0.2428
sh.603016,2021-12-10,23.0459,2021-12-14,24.1982,TP,3,0.05,0.046913,0.2381,-0.0864,0.5344,-0.0066,0.2381
sz.002632,2021-12-10,43.0164,2021-12-13,45.1672,TP,2,0.05,0.046913,0.2306,-0.0772,0.5392,-0.012,0.2306
sh.603843,2021-12-10,6.2534,2021-12-13,6.5661,TP,2,0.05,0.046912,0.2277,-0.0894,0.565,-0.0023,0.2277
sz.000710,2021-12-10,53.6329,2021-12-16,52.0239,SL,5,-0.03,-0.032947,0.2266,-0.1316,0.6311,-0.0033,0.2266
sz.002803,2021-12-13,57.3433,2021-12-14,60.2105,TP,2,0.05,0.046913,0.2243,-0.1096,0.6035,0.0042,0.2243
sh.603612,2021-12-13,31.6299,2021-12-14,30.681,SL,2,-0.03,-0.032948,0.2236,-0.0469,0.5114,-0.0014,0.2236
sh.600699,2021-12-13,66.8791,2021-12-14,64.8727,SL,2,-0.03,-0.032947,0.2198,-0.0567,0.5355,-0.0004,0.2198
sz.002380,2021-12-13,45.1875,2021-12-13,43.8318,SL,1,-0.03,-0.032948,0.2114,-0.0219,0.5042,-0.0238,0.2114
sh.601228,2021-12-13,3.4902,2021-12-16,3.3855,SL,4,-0.03,-0.032947,0.2045,-0.0402,0.549,0.003,0.2045
sz.002855,2021-12-13,9.0731,2021-12-20,9.1649,TIME,6,0.010124,0.007106,0.2023,-0.0263,0.5338,0.0011,0.2023
sz.000088,2021-12-13,31.76,2021-12-20,31.9404,TIME,6,0.005682,0.002672,0.1974,-0.0222,0.5397,-0.0019,0.1974
sz.002957,2021-12-13,25.8217,2021-12-14,27.1128,TP,2,0.05,0.046913,0.1968,-0.0252,0.5459,-0.0039,0.1968
sz.000631,2021-12-14,40.5216,2021-12-20,39.306,SL,5,-0.03,-0.032948,0.2303,-0.0373,0.4804,0.0028,0.2303
sz.002835,2021-12-14,21.3028,2021-12-21,21.4251,TIME,6,0.005742,0.002732,0.2146,0.0019,0.4607,0.0067,0.2146
sh.603567,2021-12-14,32.0938,2021-12-21,31.8806,TIME,6,-0.006645,-0.009633,0.2099,-0.0256,0.5136,-0.0099,0.2099
sz.002836,2021-12-14,18.9991,2021-12-15,19.949,TP,2,0.05,0.046913,0.2026,-0.0964,0.6382,-0.0023,0.2026
sz.000850,2021-12-14,26.628,2021-12-21,27.9594,TP,6,0.05,0.046913,0.1965,-0.0379,0.5656,-0.0023,0.1965
sh.603319,2021-12-14,51.8622,2021-12-15,50.3064,SL,2,-0.03,-0.032948,0.1896,-0.0765,0.6408,-0.003,0.1896
sh.603390,2021-12-14,9.8145,2021-12-20,9.5201,SL,5,-0.03,-0.032948,0.1772,-0.0641,0.6531,0.0,0.1772
sz.002243,2021-12-14,21.2452,2021-12-15,22.3074,TP,2,0.05,0.046913,0.1716,0.0257,0.5324,-0.0024,0.1716
sz.000921,2021-12-15,16.1041,2021-12-17,15.621,SL,3,-0.03,-0.032948,0.2501,-0.0251,0.4124,-0.0037,0.2501
sz.002609,2021-12-15,55.4611,2021-12-22,56.1792,TIME,6,0.012948,0.009926,0.2484,-0.0514,0.4561,-0.0108,0.2484
sz.000756,2021-12-15,14.1663,2021-12-15,14.8746,TP,1,0.05,0.046913,0.2308,-0.1143,0.5945,0.0021,0.2308
sh.600080,2021-12-15,29.3594,2021-12-22,30.0716,TIME,6,0.024259,0.021216,0.2304,-0.051,0.5005,-0.0027,0.2304
sz.002853,2021-12-15,43.9913,2021-12-20,42.6716,SL,4,-0.03,-0.032947,0.2198,-0.0082,0.4629,0.0006,0.2198
sh.603838,2021-12-15,14.9995,2021-12-22,15.7495,TP,6,0.05,0.046913,0.2084,-0.0295,0.5231,0.0055,0.2084
sz.000860,2021-12-15,78.1777,2021-12-22,76.9335,TIME,6,-0.015915,-0.018887,0.2011,-0.0516,0.5746,-0.0053,0.2011
sz.002708,2021-12-15,21.8541,2021-12-16,22.9468,TP,2,0.05,0.046913,0.201,-0.0909,0.6339,-0.0197,0.201
sh.603909,2021-12-16,30.2892,2021-12-22,29.3806,SL,5,-0.03,-0.032948,0.3328,-0.064,0.264,0.0,0.3328
sh.600469,2021-12-16,8.6971,2021-12-21,9.132,TP,4,0.05,0.046913,0.2522,-0.0536,0.45,0.0,0.2522
sz.002572,2021-12-16,365.0258,2021-12-21,383.2771,TP,4,0.05,0.046913,0.2507,-0.0272,0.414,0.0047,0.2507
sh.600261,2021-12-16,68.9397,2021-12-23,66.8715,SL,6,-0.03,-0.032947,0.2471,-0.1235,0.5675,-0.0045,0.2471
sh.603326,2021-12-16,20.2158,2021-12-23,19.8817,TIME,6,-0.016529,-0.0195,0.2425,0.0222,0.3604,0.0031,0.2425
sh.603208,2021-12-16,82.0661,2021-12-21,86.1694,TP,4,0.05,0.046913,0.2327,-0.0761,0.5325,0.0088,0.2327
sh.603378,2021-12-16,39.9475,2021-12-20,38.7491,SL,3,-0.03,-0.032948,0.2272,-0.0237,0.4676,-0.0052,0.2272
sh.603181,2021-12-16,53.767,2021-12-17,52.154,SL,2,-0.03,-0.032947,0.2259,-0.0189,0.4635,-0.0068,0.2259
sz.002097,2021-12-17,48.8336,2021-12-21,47.3641,SL,3,-0.03009,-0.033038,0.2499,-0.055,0.4578,0.0,0.2499
sz.002413,2021-12-17,33.3576,2021-12-20,32.3569,SL,2,-0.03,-0.032948,0.2348,-0.0532,0.4928,-0.0059,0.2348
sh.603711,2021-12-17,17.033,2021-12-17,17.8847,TP,1,0.05,0.046913,0.2338,-0.0073,0.4265,0.0061,0.2338
sz.002997,2021-12-17,18.194,2021-12-22,17.6481,SL,4,-0.03,-0.032948,0.224,0.0017,0.4374,0.0045,0.224
sh.600325,2021-12-17,42.4691,2021-12-21,44.5926,TP,3,0.05,0.046913,0.223,-0.0406,0.5033,0.0,0.223
sh.600573,2021-12-17,10.2808,2021-12-17,10.7948,TP,1,0.05,0.046913,0.2216,-0.0146,0.468,0.0,0.2216
sh.603337,2021-12-17,54.8465,2021-12-24,53.2011,SL,6,-0.03,-0.032947,0.2171,-0.0183,0.4845,-0.0182,0.2171
sh.603819,2021-12-17,26.0927,2021-12-17,27.3973,TP,1,0.05,0.046913,0.2061,-0.0073,0.4957,0.0,0.2061
sh.603139,2021-12-20,20.4635,2021-12-21,21.4866,TP,2,0.05,0.046912,0.2614,-0.0992,0.4954,-0.005,0.2614
sz.000736,2021-12-20,16.1502,2021-12-20,16.9577,TP,1,0.05,0.046913,0.2378,-0.0571,0.491,0.0017,0.2378
sz.002084,2021-12-20,15.6398,2021-12-22,16.4217,TP,3,0.05,0.046913,0.2299,0.0,0.4253,-0.0019,0.2299
sz.000026,2021-12-20,80.344,2021-12-27,79.9277,TIME,6,-0.005181,-0.008172,0.2235,-0.0451,0.5089,-0.0052,0.2235
sh.601155,2021-12-20,46.3318,2021-12-27,47.1058,TIME,6,0.016706,0.013677,0.2125,-0.0485,0.5415,-0.0024,0.2125
sh.603551,2021-12-20,10.7295,2021-12-27,10.5825,TIME,6,-0.013699,-0.016675,0.21,-0.0368,0.53,0.0,0.21
sh.603385,2021-12-20,14.713,2021-12-27,15.0965,TIME,6,0.026062,0.023016,0.2017,-0.0066,0.5057,-0.0161,0.2017
sz.002949,2021-12-20,15.3269,2021-12-20,14.867,SL,1,-0.03,-0.032948,0.2017,-0.0265,0.5355,-0.0014,0.2017
sh.605258,2021-12-21,30.7733,2021-12-23,32.312,TP,3,0.05,0.046913,0.2667,-0.0743,0.4447,-0.031,0.2667
sz.002190,2021-12-21,77.1756,2021-12-24,81.0344,TP,4,0.05,0.046913,0.2396,-0.07,0.5059,-0.0034,0.2396
sh.605255,2021-12-21,18.7968,2021-12-21,18.2329,SL,1,-0.03,-0.032948,0.216,-0.1397,0.6696,-0.0099,0.216
sz.000727,2021-12-21,12.2511,2021-12-22,12.8637,TP,2,0.05,0.046913,0.2067,-0.1118,0.6511,0.0035,0.2067
sh.605198,2021-12-21,19.4405,2021-12-23,20.4126,TP,3,0.05,0.046913,0.1917,-0.0639,0.6166,-0.0051,0.1917
sh.605118,2021-12-21,15.4117,2021-12-22,16.1822,TP,2,0.05,0.046913,0.1905,-0.0238,0.5596,0.0066,0.1905
sh.603669,2021-12-21,30.8707,2021-12-28,30.49,TIME,6,-0.012333,-0.015311,0.188,-0.0406,0.5907,0.0031,0.188
sh.600699,2021-12-21,61.1644,2021-12-22,64.2226,TP,2,0.05,0.046913,0.1744,-0.0775,0.6802,-0.0015,0.1744
sh.603988,2021-12-22,56.6235,2021-12-23,54.9248,SL,2,-0.03,-0.032948,0.2267,-0.0503,0.5087,0.0024,0.2267
sh.603600,2021-12-22,34.5532,2021-12-24,33.5166,SL,3,-0.03,-0.032947,0.2185,0.0026,0.45,0.0,0.2185
sh.603569,2021-12-22,11.7284,2021-12-23,11.3766,SL,2,-0.03,-0.032947,0.2152,-0.0462,0.5314,0.0094,0.2152
sh.600373,2021-12-22,40.8656,2021-12-23,42.9089,TP,2,0.05,0.046913,0.2136,-0.0215,0.4983,-0.0025,0.2136
sz.000035,2021-12-22,14.6802,2021-12-24,15.4142,TP,3,0.05,0.046913,0.2114,-0.0238,0.5071,-0.0035,0.2114
sh.603968,2021-12-22,38.6998,2021-12-27,37.5388,SL,4,-0.03,-0.032948,0.2101,-0.0576,0.5612,0.006,0.2101
sh.603006,2021-12-22,25.1669,2021-12-22,24.4119,SL,1,-0.03,-0.032948,0.2017,-0.0359,0.5495,0.0,0.2017
sz.002957,2021-12-22,25.0796,2021-12-22,26.3336,TP,1,0.05,0.046913,0.1976,-0.0826,0.6297,0.0,0.1976
sh.600363,2021-12-23,75.2262,2021-12-30,76.505,TIME,6,0.016999,0.013969,0.2795,-0.0663,0.4007,-0.0132,0.2795
sh.603311,2021-12-23,12.3838,2021-12-24,12.0123,SL,2,-0.03,-0.032948,0.2472,-0.0358,0.4358,0.0009,0.2472
sz.002654,2021-12-23,25.6981,2021-12-23,24.9271,SL,1,-0.03,-0.032948,0.2316,-0.0351,0.4736,0.0024,0.2316
sz.003009,2021-12-23,60.9211,2021-12-24,59.0935,SL,2,-0.03,-0.032948,0.225,-0.1075,0.5988,0.004,0.225
sz.002833,2021-12-23,74.9927,2021-12-30,75.9623,TIME,6,0.01293,0.009907,0.2041,-0.0455,0.5579,0.0,0.2041
sz.002706,2021-12-23,215.2565,2021-12-24,208.7988,SL,2,-0.03,-0.032948,0.1995,-0.0639,0.597,-0.0065,0.1995
sh.600780,2021-12-23,36.3977,2021-12-24,38.2176,TP,2,0.05,0.046913,0.1977,-0.0351,0.5585,-0.0049,0.1977
sh.603556,2021-12-23,20.8729,2021-12-24,20.2467,SL,2,-0.03,-0.032948,0.1953,-0.0307,0.5579,-0.0028,0.1953
sz.002322,2021-12-24,63.9988,2021-12-24,62.0789,SL,1,-0.03,-0.032947,0.2443,-0.1413,0.6012,0.0055,0.2443
sh.600279,2021-12-24,7.4471,2021-12-31,7.5774,TIME,6,0.0175,0.014469,0.2334,-0.0196,0.4459,-0.0025,0.2334
sz.002628,2021-12-24,14.0984,2021-12-24,13.6754,SL,1,-0.03,-0.032948,0.2289,-0.063,0.5223,-0.0054,0.2289
sz.003010,2021-12-24,22.9103,2021-12-24,22.223,SL,1,-0.03,-0.032948,0.2106,-0.087,0.604,-0.0061,0.2106
sz.002755,2021-12-24,20.7344,2021-12-28,21.8164,TP,3,0.052181,0.04909,0.2051,-0.0209,0.5187,0.0,0.2051
sh.600099,2021-12-24,17.1894,2021-12-30,18.0488,TP,5,0.05,0.046913,0.1932,-0.0096,0.5314,-0.0012,0.1932
sz.002523,2021-12-24,22.1176,2021-12-27,21.4541,SL,2,-0.03,-0.032947,0.1821,0.0068,0.5346,0.0,0.1821
sh.600939,2021-12-24,4.402,2021-12-28,4.2699,SL,3,-0.03,-0.032948,0.1813,-0.0325,0.5954,-0.0024,0.1813
sz.002471,2021-12-27,18.5576,2022-01-04,19.4855,TP,6,0.05,0.046913,0.3083,-0.1514,0.4564,-0.0037,0.3083
sz.002357,2021-12-27,28.11,2022-01-04,27.2451,SL,6,-0.030769,-0.033715,0.2789,-0.199,0.6011,0.0031,0.2789
sh.603079,2021-12-27,34.4288,2022-01-04,36.1502,TP,6,0.05,0.046913,0.2231,-0.0358,0.4959,0.0012,0.2231
sz.000096,2021-12-27,16.8169,2022-01-04,17.4817,TIME,6,0.039535,0.036466,0.2148,-0.0292,0.507,-0.0035,0.2148
sz.002327,2021-12-27,91.6649,2022-01-04,92.9499,TIME,6,0.014019,0.010994,0.2129,0.0166,0.4428,0.0012,0.2129
sh.600234,2021-12-27,22.135,2022-01-04,22.824,TIME,6,0.031128,0.028074,0.2123,-0.1324,0.6679,-0.0134,0.2123
sh.603637,2021-12-27,24.6547,2021-12-27,25.8875,TP,1,0.05,0.046913,0.1952,-0.1354,0.715,-0.0121,0.1952
sh.605151,2021-12-27,20.6893,2021-12-31,20.0686,SL,5,-0.03,-0.032948,0.1904,-0.1394,0.7331,0.0,0.1904
sz.003008,2021-12-28,31.9073,2021-12-29,30.9501,SL,2,-0.03,-0.032947,0.3169,-0.1291,0.4015,-0.0101,0.3169
sz.003010,2021-12-28,22.3589,2022-01-04,23.4768,TP,5,0.05,0.046912,0.2825,-0.0911,0.4304,-0.0067,0.2825
sh.603530,2021-12-28,19.247,2022-01-05,19.0337,TIME,6,-0.011082,-0.014062,0.2761,-0.1494,0.5337,0.0026,0.2761
sh.600560,2021-12-28,33.0776,2021-12-29,34.7315,TP,2,0.05,0.046912,0.2693,-0.0733,0.4366,-0.001,0.2693
sz.002628,2021-12-28,13.5649,2021-12-28,14.2432,TP,1,0.05,0.046913,0.2667,-0.0939,0.4741,-0.0028,0.2667
sh.603066,2021-12-28,26.8911,2022-01-05,27.2641,TIME,6,0.013873,0.010849,0.2666,-0.099,0.482,0.0,0.2666
sh.603726,2021-12-28,30.5682,2022-01-05,30.8752,TIME,6,0.010043,0.007025,0.2642,-0.0742,0.4507,-0.0029,0.2642
sz.002795,2021-12-28,23.7791,2021-12-31,24.9681,TP,4,0.05,0.046913,0.2525,-0.0754,0.482,0.0018,0.2525
sz.000753,2021-12-29,27.6626,2022-01-04,29.0457,TP,4,0.05,0.046913,0.3178,-0.2205,0.5362,0.0029,0.3178
sh.600558,2021-12-29,18.7275,2021-12-31,19.6639,TP,3,0.05,0.046912,0.3078,-0.0693,0.3346,0.0,0.3078
sz.002623,2021-12-29,35.4726,2021-12-29,34.4084,SL,1,-0.03,-0.032947,0.2905,-0.1566,0.5087,0.0064,0.2905
sh.600748,2021-12-29,20.4165,2022-01-06,21.0229,TIME,6,0.029703,0.026651,0.2897,-0.0884,0.4083,0.005,0.2897
sh.600302,2021-12-29,10.9898,2022-01-04,11.5393,TP,4,0.05,0.046912,0.2852,-0.0725,0.3959,0.0,0.2852
sh.600533,2021-12-29,22.3872,2022-01-06,23.5066,TP,6,0.05,0.046913,0.2812,-0.1034,0.4521,-0.0096,0.2812
sh.601588,2021-12-29,3.1673,2022-01-06,3.3256,TP,6,0.05,0.046913,0.2791,-0.0738,0.413,-0.004,0.2791
sz.002314,2021-12-29,7.2442,2022-01-06,7.6064,TP,6,0.05,0.046913,0.2781,-0.0785,0.4226,0.0033,0.2781
sz.002133,2021-12-30,9.5171,2022-01-05,9.993,TP,4,0.05,0.046912,0.336,-0.0858,0.2887,0.0,0.336
sh.601996,2021-12-30,15.0127,2022-01-07,15.2408,TIME,6,0.015198,0.012171,0.331,-0.1738,0.4332,0.003,0.331
sh.600622,2021-12-30,522.0925,2022-01-05,548.1971,TP,4,0.05,0.046913,0.3277,-0.1028,0.3351,-0.0035,0.3277
sz.000897,2021-12-30,11.9321,2022-01-04,11.5741,SL,3,-0.03,-0.032948,0.313,-0.1125,0.3864,0.0036,0.313
sh.600162,2021-12-30,15.5026,2022-01-06,16.2778,TP,5,0.05,0.046913,0.3099,-0.1059,0.3842,-0.0142,0.3099
sz.000757,2021-12-30,10.8659,2022-01-07,10.9843,TIME,6,0.010893,0.007874,0.2902,-0.1321,0.4727,-0.0022,0.2902
sz.000608,2021-12-30,25.3444,2022-01-06,26.6116,TP,5,0.05,0.046913,0.2662,-0.0732,0.4443,-0.0033,0.2662
sh.600657,2021-12-30,46.6049,2022-01-05,48.9351,TP,4,0.05,0.046913,0.2646,-0.0294,0.3827,0.0,0.2646
sh.603586,2021-12-31,15.0816,2022-01-05,14.6291,SL,3,-0.03,-0.032948,0.2975,-0.2102,0.5716,0.0053,0.2975
sh.600159,2021-12-31,13.2032,2022-01-04,12.8071,SL,2,-0.03,-0.032948,0.2682,-0.1906,0.6154,-0.0032,0.2682
sz.002495,2021-12-31,25.7399,2022-01-04,27.0269,TP,2,0.05,0.046913,0.2501,-0.0893,0.5088,0.0,0.2501
sz.002616,2021-12-31,28.1959,2022-01-10,28.1495,TIME,6,-0.001647,-0.004645,0.2485,-0.0501,0.454,0.0,0.2485
sz.000531,2021-12-31,90.6193,2022-01-05,87.9007,SL,3,-0.03,-0.032948,0.2331,-0.0943,0.5587,0.0054,0.2331
sz.002822,2021-12-31,12.1852,2022-01-06,12.7944,TP,4,0.05,0.046912,0.2266,-0.1213,0.6154,-0.0084,0.2266
sz.002767,2021-12-31,18.8765,2022-01-10,19.5159,TIME,6,0.033871,0.030812,0.2233,-0.0668,0.542,-0.0032,0.2233
sz.002302,2021-12-31,33.5638,2022-01-07,35.242,TP,5,0.05,0.046913,0.2225,-0.0552,0.5265,0.0,0.2225
sz.003003,2022-01-04,11.2452,2022-01-11,11.5584,TIME,6,0.027853,0.024804,0.2514,0.0063,0.3621,0.0027,0.2514
sh.603786,2022-01-04,81.0371,2022-01-05,78.6059,SL,2,-0.03,-0.032947,0.2255,-0.0945,0.5779,-0.0042,0.2255
sz.000909,2022-01-04,12.3325,2022-01-05,11.9625,SL,2,-0.03,-0.032948,0.2161,-0.0448,0.5271,0.0051,0.2161
sh.600371,2022-01-04,46.333,2022-01-07,44.943,SL,4,-0.03,-0.032947,0.2148,-0.0777,0.5794,0.0015,0.2148
sz.002041,2022-01-04,273.6012,2022-01-05,265.3931,SL,2,-0.03,-0.032947,0.2146,-0.0861,0.5926,0.0062,0.2146
sh.603919,2022-01-04,69.2251,2022-01-07,67.1484,SL,4,-0.03,-0.032948,0.2106,-0.0958,0.6172,0.0005,0.2106
sh.603609,2022-01-04,16.505,2022-01-04,17.3303,TP,1,0.05,0.046912,0.2093,0.022,0.4437,-0.0078,0.2093
sz.000863,2022-01-04,11.7409,2022-01-04,12.328,TP,1,0.05,0.046913,0.2091,-0.1411,0.6888,-0.0028,0.2091
sh.600540,2022-01-05,16.0594,2022-01-10,15.5776,SL,4,-0.03,-0.032948,0.1892,-0.135,0.7297,-0.0016,0.1892
sh.600817,2022-01-05,41.8788,2022-01-05,40.6224,SL,1,-0.03,-0.032948,0.1843,-0.0223,0.5728,0.0074,0.1843
sh.603920,2022-01-05,31.9739,2022-01-05,31.0147,SL,1,-0.03,-0.032948,0.175,-0.0827,0.6866,-0.0014,0.175
sz.002775,2022-01-05,20.2838,2022-01-06,19.6753,SL,2,-0.03,-0.032948,0.1674,0.0259,0.5427,-0.0092,0.1674
sh.605318,2022-01-05,15.8823,2022-01-10,15.4058,SL,4,-0.03,-0.032948,0.1654,-0.0639,0.6823,0.0013,0.1654
sz.000514,2022-01-05,22.3448,2022-01-05,21.6745,SL,1,-0.03,-0.032948,0.164,-0.022,0.623,0.0,0.164
sh.603960,2022-01-05,113.9595,2022-01-05,110.5408,SL,1,-0.03,-0.032948,0.1552,0.0,0.6119,0.0,0.1552
sz.002911,2022-01-05,21.1037,2022-01-05,20.4706,SL,1,-0.03,-0.032948,0.1527,-0.0561,0.7023,0.0009,0.1527
sh.603918,2022-01-06,32.46,2022-01-07,31.4862,SL,2,-0.03,-0.032947,0.1981,-0.0441,0.5709,-0.0043,0.1981
sz.002623,2022-01-06,34.6763,2022-01-07,33.636,SL,2,-0.03,-0.032948,0.1695,-0.0249,0.6136,0.0089,0.1695
sz.002376,2022-01-06,43.3609,2022-01-13,42.7561,TIME,6,-0.013948,-0.016924,0.163,-0.0127,0.6116,-0.0021,0.163
sz.002791,2022-01-06,261.6516,2022-01-06,274.7341,TP,1,0.05,0.046912,0.1536,-0.0829,0.7402,-0.0106,0.1536
sh.600531,2022-01-06,46.3943,2022-01-13,47.4131,TIME,6,0.021959,0.018921,0.1465,-0.0017,0.6363,-0.005,0.1465
sh.603233,2022-01-06,83.1089,2022-01-10,80.6156,SL,3,-0.03,-0.032948,0.1404,0.0361,0.5947,-0.0065,0.1404
sh.603728,2022-01-06,27.6755,2022-01-06,29.0592,TP,1,0.05,0.046913,0.1376,-0.054,0.7371,-0.0071,0.1376
sh.600539,2022-01-06,8.1535,2022-01-06,8.5611,TP,1,0.05,0.046913,0.1294,-0.0278,0.7183,0.0025,0.1294
sz.000589,2022-01-07,24.7076,2022-01-13,25.9429,TP,5,0.05,0.046913,0.2903,-0.0465,0.3441,0.0016,0.2903
sz.002735,2022-01-07,49.7496,2022-01-10,52.2371,TP,2,0.05,0.046913,0.2603,-0.0202,0.3795,0.0005,0.2603
sh.600400,2022-01-07,35.7816,2022-01-14,34.7081,SL,6,-0.03,-0.032947,0.2399,-0.0547,0.4824,0.0028,0.2399
