2026-08-27 12:09:55,798 | INFO  | [245/3183] sh.600354 0笔分红 | 已用51s ETA614s
2026-08-27 12:09:55,798 | INFO  | [246/3183] sh.600356 12笔分红 | 已用51s ETA611s
2026-08-27 12:09:55,798 | INFO  | [247/3183] sh.600358 0笔分红 | 已用51s ETA608s
2026-08-27 12:09:55,798 | INFO  | [248/3183] sh.600359 0笔分红 | 已用51s ETA606s
WARNING:root:登录失败(10002007)，15s 后重试
WARNING:root:登录失败(10002007)，15s 后重试
2026-08-27 12:09:58,489 | INFO  | [249/3183] sh.600328 12笔分红 | 已用54s ETA635s
2026-08-27 12:09:58,490 | INFO  | [250/3183] sh.600329 14笔分红 | 已用54s ETA632s
2026-08-27 12:09:58,490 | INFO  | [251/3183] sh.600330 8笔分红 | 已用54s ETA629s
2026-08-27 12:09:58,490 | INFO  | [252/3183] sh.600331 0笔分红 | 已用54s ETA627s
2026-08-27 12:09:58,490 | INFO  | [253/3183] sh.600332 13笔分红 | 已用54s ETA624s
2026-08-27 12:09:58,490 | INFO  | [254/3183] sh.600333 4笔分红 | 已用54s ETA621s
2026-08-27 12:09:58,491 | INFO  | [255/3183] sh.600335 14笔分红 | 已用54s ETA619s
2026-08-27 12:09:58,491 | INFO  | [256/3183] sh.600336 10笔分红 | 已用54s ETA616s
2026-08-27 12:09:58,879 | INFO  | [257/3183] sh.600360 13笔分红 | 已用54s ETA618s
2026-08-27 12:09:58,879 | INFO  | [258/3183] sh.600361 10笔分红 | 已用54s ETA615s
2026-08-27 12:09:58,879 | INFO  | [259/3183] sh.600362 13笔分红 | 已用54s ETA613s
2026-08-27 12:09:58,880 | INFO  | [260/3183] sh.600363 11笔分红 | 已用54s ETA610s
2026-08-27 12:09:58,880 | INFO  | [261/3183] sh.600365 0笔分红 | 已用54s ETA608s
2026-08-27 12:09:58,880 | INFO  | [262/3183] sh.600366 12笔分红 | 已用54s ETA605s
2026-08-27 12:09:58,880 | INFO  | [263/3183] sh.600367 13笔分红 | 已用54s ETA602s
2026-08-27 12:09:58,880 | INFO  | [264/3183] sh.600368 10笔分红 | 已用54s ETA600s
